                    1  -1.50000000000000        0.00000000000000     
                    2  -1.49400000000000        0.00000000000000     
                    3  -1.48800000000000        0.00000000000000     
                    4  -1.48200000000000        0.00000000000000     
                    5  -1.47600000000000        0.00000000000000     
                    6  -1.47000000000000        0.00000000000000     
                    7  -1.46400000000000        0.00000000000000     
                    8  -1.45800000000000        0.00000000000000     
                    9  -1.45200000000000        0.00000000000000     
                   10  -1.44600000000000        0.00000000000000     
                   11  -1.44000000000000        0.00000000000000     
                   12  -1.43400000000000        0.00000000000000     
                   13  -1.42800000000000        2.00000000000000     
                   14  -1.42200000000000        19.0000000000000     
                   15  -1.41600000000000        80.0000000000000     
                   16  -1.41000000000000        192.000000000000     
                   17  -1.40400000000000        491.000000000000     
                   18  -1.39800000000000        1186.00000000000     
                   19  -1.39200000000000        2351.00000000000     
                   20  -1.38600000000000        4295.00000000000     
                   21  -1.38000000000000        6619.00000000000     
                   22  -1.37400000000000        9547.00000000000     
                   23  -1.36800000000000        12414.0000000000     
                   24  -1.36200000000000        14748.0000000000     
                   25  -1.35600000000000        16355.0000000000     
                   26  -1.35000000000000        16997.0000000000     
                   27  -1.34400000000000        16202.0000000000     
                   28  -1.33800000000000        14653.0000000000     
                   29  -1.33200000000000        12945.0000000000     
                   30  -1.32600000000000        10640.0000000000     
                   31  -1.32000000000000        8471.00000000000     
                   32  -1.31400000000000        6353.00000000000     
                   33  -1.30800000000000        4734.00000000000     
                   34  -1.30200000000000        3382.00000000000     
                   35  -1.29600000000000        2410.00000000000     
                   36  -1.29000000000000        1603.00000000000     
                   37  -1.28400000000000        1177.00000000000     
                   38  -1.27800000000000        788.000000000000     
                   39  -1.27200000000000        502.000000000000     
                   40  -1.26600000000000        334.000000000000     
                   41  -1.26000000000000        234.000000000000     
                   42  -1.25400000000000        169.000000000000     
                   43  -1.24800000000000        132.000000000000     
                   44  -1.24200000000000        94.0000000000000     
                   45  -1.23600000000000        77.0000000000000     
                   46  -1.23000000000000        69.0000000000000     
                   47  -1.22400000000000        68.0000000000000     
                   48  -1.21800000000000        58.0000000000000     
                   49  -1.21200000000000        84.0000000000000     
                   50  -1.20600000000000        78.0000000000000     
                   51  -1.20000000000000        100.000000000000     
                   52  -1.19400000000000        135.000000000000     
                   53  -1.18800000000000        149.000000000000     
                   54  -1.18200000000000        188.000000000000     
                   55  -1.17600000000000        254.000000000000     
                   56  -1.17000000000000        332.000000000000     
                   57  -1.16400000000000        398.000000000000     
                   58  -1.15800000000000        504.000000000000     
                   59  -1.15200000000000        679.000000000000     
                   60  -1.14600000000000        938.000000000000     
                   61  -1.14000000000000        1129.00000000000     
                   62  -1.13400000000000        1549.00000000000     
                   63  -1.12800000000000        2080.00000000000     
                   64  -1.12200000000000        2716.00000000000     
                   65  -1.11600000000000        3493.00000000000     
                   66  -1.11000000000000        4497.00000000000     
                   67  -1.10400000000000        5859.00000000000     
                   68  -1.09800000000000        7812.00000000000     
                   69  -1.09200000000000        9887.00000000000     
                   70  -1.08600000000000        12870.0000000000     
                   71  -1.08000000000000        16719.0000000000     
                   72  -1.07400000000000        21147.0000000000     
                   73  -1.06800000000000        25880.0000000000     
                   74  -1.06200000000000        30515.0000000000     
                   75  -1.05600000000000        33739.0000000000     
                   76  -1.05000000000000        34612.0000000000     
                   77  -1.04400000000000        32612.0000000000     
                   78  -1.03800000000000        27753.0000000000     
                   79  -1.03200000000000        21069.0000000000     
                   80  -1.02600000000000        14165.0000000000     
                   81  -1.02000000000000        8320.00000000000     
                   82  -1.01400000000000        4323.00000000000     
                   83  -1.00800000000000        1890.00000000000     
                   84  -1.00200000000000        804.000000000000     
                   85 -0.996000000000000        227.000000000000     
                   86 -0.990000000000000        77.0000000000000     
                   87 -0.984000000000000        21.0000000000000     
                   88 -0.978000000000000        4.00000000000000     
                   89 -0.972000000000000        1.00000000000000     
                   90 -0.966000000000000        0.00000000000000     
                   91 -0.960000000000000        0.00000000000000     
                   92 -0.954000000000000        0.00000000000000     
                   93 -0.948000000000000        0.00000000000000     
                   94 -0.942000000000000        0.00000000000000     
                   95 -0.936000000000000        0.00000000000000     
                   96 -0.930000000000000        0.00000000000000     
                   97 -0.924000000000000        0.00000000000000     
                   98 -0.918000000000000        0.00000000000000     
                   99 -0.912000000000000        0.00000000000000     
                  100 -0.906000000000000        0.00000000000000     
                  101 -0.900000000000000        0.00000000000000     
